"Titre de tracé : 20156686"
"#","Date Heure, GMT-04:00","Temp., °C (LGR S/N: 20156686, SEN S/N: 20156686)","Coupleur détaché (LGR S/N: 20156686)","Coupleur attaché (LGR S/N: 20156686)","Hôte connecté (LGR S/N: 20156686)","Arrêté (LGR S/N: 20156686)","Fin de fichier (LGR S/N: 20156686)"
500,07/09/19 06:25:34 PM,9.866,,,,,
501,07/09/19 06:55:34 PM,8.382,,,,,
502,07/09/19 07:25:34 PM,7.582,,,,,
503,07/09/19 07:55:34 PM,6.978,,,,,
504,07/09/19 08:25:34 PM,6.573,,,,,
505,07/09/19 08:55:34 PM,6.166,,,,,
506,07/09/19 09:25:34 PM,5.757,,,,,
507,07/09/19 09:55:34 PM,5.450,,,,,
508,07/09/19 10:25:34 PM,5.244,,,,,
509,07/09/19 10:55:34 PM,4.934,,,,,
510,07/09/19 11:25:34 PM,4.623,,,,,
511,07/09/19 11:55:34 PM,4.415,,,,,
512,07/10/19 12:25:34 AM,4.102,,,,,
513,07/10/19 12:55:34 AM,3.893,,,,,
514,07/10/19 01:25:34 AM,3.683,,,,,
515,07/10/19 01:55:34 AM,3.472,,,,,
516,07/10/19 02:25:34 AM,3.261,,,,,
517,07/10/19 02:55:34 AM,3.155,,,,,
518,07/10/19 03:25:34 AM,3.155,,,,,
519,07/10/19 03:55:34 AM,3.155,,,,,
520,07/10/19 04:25:34 AM,3.155,,,,,
521,07/10/19 04:55:34 AM,3.261,,,,,
522,07/10/19 05:25:34 AM,3.367,,,,,
523,07/10/19 05:55:34 AM,3.472,,,,,
524,07/10/19 06:25:34 AM,3.578,,,,,
525,07/10/19 06:55:34 AM,3.683,,,,,
526,07/10/19 07:25:34 AM,3.893,,,,,
527,07/10/19 07:55:34 AM,4.102,,,,,
528,07/10/19 08:25:34 AM,4.207,,,,,
529,07/10/19 08:55:34 AM,4.311,,,,,
530,07/10/19 09:25:34 AM,4.519,,,,,
531,07/10/19 09:55:34 AM,4.623,,,,,
532,07/10/19 10:25:34 AM,4.519,,,,,
533,07/10/19 10:55:34 AM,4.519,,,,,
534,07/10/19 11:25:34 AM,4.415,,,,,
535,07/10/19 11:55:34 AM,4.623,,,,,
536,07/10/19 12:25:34 PM,4.727,,,,,
537,07/10/19 12:55:34 PM,4.727,,,,,
538,07/10/19 01:25:34 PM,5.450,,,,,
539,07/10/19 01:55:34 PM,5.141,,,,,
540,07/10/19 02:25:34 PM,5.347,,,,,
541,07/10/19 02:55:34 PM,4.934,,,,,
542,07/10/19 03:25:34 PM,5.141,,,,,
543,07/10/19 03:55:34 PM,6.471,,,,,
544,07/10/19 04:25:34 PM,7.983,,,,,
545,07/10/19 04:55:34 PM,8.382,,,,,
546,07/10/19 05:25:34 PM,8.978,,,,,
547,07/10/19 05:55:34 PM,7.079,,,,,
548,07/10/19 06:25:34 PM,6.268,,,,,
549,07/10/19 06:55:34 PM,5.860,,,,,
550,07/10/19 07:25:34 PM,5.757,,,,,
551,07/10/19 07:55:34 PM,5.450,,,,,
552,07/10/19 08:25:34 PM,5.141,,,,,
553,07/10/19 08:55:34 PM,5.037,,,,,
554,07/10/19 09:25:34 PM,4.831,,,,,
555,07/10/19 09:55:34 PM,4.623,,,,,
556,07/10/19 10:25:34 PM,4.415,,,,,
557,07/10/19 10:55:34 PM,4.207,,,,,
558,07/10/19 11:25:34 PM,3.998,,,,,
559,07/10/19 11:55:34 PM,3.893,,,,,
560,07/11/19 12:25:34 AM,3.788,,,,,
561,07/11/19 12:55:34 AM,4.311,,,,,
562,07/11/19 01:25:34 AM,4.623,,,,,
563,07/11/19 01:55:34 AM,3.998,,,,,
564,07/11/19 02:25:34 AM,3.578,,,,,
565,07/11/19 02:55:34 AM,3.367,,,,,
566,07/11/19 03:25:34 AM,4.623,,,,,
567,07/11/19 03:55:34 AM,3.893,,,,,
568,07/11/19 04:25:34 AM,3.367,,,,,
569,07/11/19 04:55:34 AM,3.155,,,,,
570,07/11/19 05:25:34 AM,3.049,,,,,
571,07/11/19 05:55:34 AM,2.943,,,,,
572,07/11/19 06:25:34 AM,2.837,,,,,
573,07/11/19 06:55:34 AM,2.837,,,,,
574,07/11/19 07:25:34 AM,2.943,,,,,
575,07/11/19 07:55:34 AM,2.943,,,,,
576,07/11/19 08:25:34 AM,2.943,,,,,
577,07/11/19 08:55:34 AM,2.837,,,,,
578,07/11/19 09:25:34 AM,3.155,,,,,
579,07/11/19 09:55:34 AM,3.049,,,,,
580,07/11/19 10:25:34 AM,2.943,,,,,
581,07/11/19 10:55:34 AM,2.943,,,,,
582,07/11/19 11:25:34 AM,2.943,,,,,
583,07/11/19 11:55:34 AM,3.155,,,,,
584,07/11/19 12:25:34 PM,3.367,,,,,
585,07/11/19 12:55:34 PM,3.578,,,,,
586,07/11/19 01:25:34 PM,3.998,,,,,
587,07/11/19 01:55:34 PM,4.311,,,,,
588,07/11/19 02:25:34 PM,4.415,,,,,
589,07/11/19 02:55:34 PM,4.519,,,,,
590,07/11/19 03:25:34 PM,4.519,,,,,
591,07/11/19 03:55:34 PM,4.415,,,,,
592,07/11/19 04:25:34 PM,4.311,,,,,
593,07/11/19 04:55:34 PM,4.102,,,,,
594,07/11/19 05:25:34 PM,4.207,,,,,
595,07/11/19 05:55:34 PM,3.998,,,,,
596,07/11/19 06:25:34 PM,3.893,,,,,
597,07/11/19 06:55:34 PM,3.683,,,,,
598,07/11/19 07:25:34 PM,3.683,,,,,
599,07/11/19 07:55:34 PM,3.683,,,,,
600,07/11/19 08:25:34 PM,3.578,,,,,
601,07/11/19 08:55:34 PM,3.472,,,,,
602,07/11/19 09:25:34 PM,3.367,,,,,
603,07/11/19 09:55:34 PM,3.261,,,,,
604,07/11/19 10:25:34 PM,3.261,,,,,
605,07/11/19 10:55:34 PM,3.261,,,,,
606,07/11/19 11:25:34 PM,3.261,,,,,
607,07/11/19 11:55:34 PM,3.261,,,,,
608,07/12/19 12:25:34 AM,3.261,,,,,
609,07/12/19 12:55:34 AM,3.155,,,,,
610,07/12/19 01:25:34 AM,3.155,,,,,
611,07/12/19 01:55:34 AM,3.155,,,,,
612,07/12/19 02:25:34 AM,3.049,,,,,
613,07/12/19 02:55:34 AM,3.049,,,,,
614,07/12/19 03:25:34 AM,3.049,,,,,
615,07/12/19 03:55:34 AM,3.049,,,,,
616,07/12/19 04:25:34 AM,3.155,,,,,
617,07/12/19 04:55:34 AM,3.049,,,,,
618,07/12/19 05:25:34 AM,3.155,,,,,
619,07/12/19 05:55:34 AM,3.049,,,,,
620,07/12/19 06:25:34 AM,3.049,,,,,
621,07/12/19 06:55:34 AM,3.049,,,,,
622,07/12/19 07:25:34 AM,3.049,,,,,
623,07/12/19 07:55:34 AM,3.155,,,,,
624,07/12/19 08:25:34 AM,3.261,,,,,
625,07/12/19 08:55:34 AM,3.367,,,,,
626,07/12/19 09:25:34 AM,3.578,,,,,
627,07/12/19 09:55:34 AM,3.788,,,,,
628,07/12/19 10:25:34 AM,3.998,,,,,
629,07/12/19 10:55:34 AM,4.102,,,,,
630,07/12/19 11:25:34 AM,4.207,,,,,
631,07/12/19 11:55:34 AM,4.415,,,,,
632,07/12/19 12:25:34 PM,4.519,,,,,
633,07/12/19 12:55:34 PM,4.519,,,,,
634,07/12/19 01:25:34 PM,4.519,,,,,
635,07/12/19 01:55:34 PM,4.519,,,,,
636,07/12/19 02:25:34 PM,4.311,,,,,
637,07/12/19 02:55:34 PM,4.207,,,,,
638,07/12/19 03:25:34 PM,4.207,,,,,
639,07/12/19 03:55:34 PM,4.207,,,,,
640,07/12/19 04:25:34 PM,4.207,,,,,
641,07/12/19 04:55:34 PM,4.207,,,,,
642,07/12/19 05:25:34 PM,4.102,,,,,
643,07/12/19 05:55:34 PM,4.102,,,,,
644,07/12/19 06:25:34 PM,3.998,,,,,
645,07/12/19 06:55:34 PM,3.893,,,,,
646,07/12/19 07:25:34 PM,3.788,,,,,
647,07/12/19 07:55:34 PM,3.683,,,,,
648,07/12/19 08:25:34 PM,3.578,,,,,
649,07/12/19 08:55:34 PM,3.472,,,,,
650,07/12/19 09:25:34 PM,3.472,,,,,
651,07/12/19 09:55:34 PM,3.367,,,,,
652,07/12/19 10:25:34 PM,3.367,,,,,
653,07/12/19 10:55:34 PM,3.155,,,,,
654,07/12/19 11:25:34 PM,3.155,,,,,
655,07/12/19 11:55:34 PM,3.049,,,,,
656,07/13/19 12:25:34 AM,3.049,,,,,
657,07/13/19 12:55:34 AM,3.049,,,,,
658,07/13/19 01:25:34 AM,2.837,,,,,
659,07/13/19 01:55:34 AM,2.730,,,,,
660,07/13/19 02:25:34 AM,2.624,,,,,
661,07/13/19 02:55:34 AM,2.517,,,,,
662,07/13/19 03:25:34 AM,2.624,,,,,
663,07/13/19 03:55:34 AM,2.517,,,,,
664,07/13/19 04:25:34 AM,2.517,,,,,
665,07/13/19 04:55:34 AM,2.410,,,,,
666,07/13/19 05:25:34 AM,2.410,,,,,
667,07/13/19 05:55:34 AM,2.410,,,,,
668,07/13/19 06:25:34 AM,2.517,,,,,
669,07/13/19 06:55:34 AM,2.410,,,,,
670,07/13/19 07:25:34 AM,2.410,,,,,
671,07/13/19 07:55:34 AM,2.517,,,,,
672,07/13/19 08:25:34 AM,2.624,,,,,
673,07/13/19 08:55:34 AM,2.730,,,,,
674,07/13/19 09:25:34 AM,2.837,,,,,
675,07/13/19 09:55:34 AM,2.943,,,,,
676,07/13/19 10:25:34 AM,3.155,,,,,
677,07/13/19 10:55:34 AM,3.261,,,,,
678,07/13/19 11:25:34 AM,3.261,,,,,
679,07/13/19 11:55:34 AM,3.367,,,,,
680,07/13/19 12:25:34 PM,3.578,,,,,
681,07/13/19 12:55:34 PM,3.472,,,,,
682,07/13/19 01:25:34 PM,3.683,,,,,
683,07/13/19 01:55:34 PM,3.788,,,,,
684,07/13/19 02:25:34 PM,3.998,,,,,
685,07/13/19 02:55:34 PM,4.207,,,,,
686,07/13/19 03:25:34 PM,4.311,,,,,
687,07/13/19 03:55:34 PM,4.207,,,,,
688,07/13/19 04:25:34 PM,4.311,,,,,
689,07/13/19 04:55:34 PM,4.311,,,,,
690,07/13/19 05:25:34 PM,4.519,,,,,
691,07/13/19 05:55:34 PM,4.623,,,,,
692,07/13/19 06:25:34 PM,4.623,,,,,
693,07/13/19 06:55:34 PM,4.623,,,,,
694,07/13/19 07:25:34 PM,4.727,,,,,
695,07/13/19 07:55:34 PM,4.623,,,,,
696,07/13/19 08:25:34 PM,4.519,,,,,
697,07/13/19 08:55:34 PM,4.415,,,,,
698,07/13/19 09:25:34 PM,4.207,,,,,
699,07/13/19 09:55:34 PM,4.102,,,,,
700,07/13/19 10:25:34 PM,3.788,,,,,
701,07/13/19 10:55:34 PM,3.683,,,,,
702,07/13/19 11:25:34 PM,3.472,,,,,
703,07/13/19 11:55:34 PM,3.367,,,,,
704,07/14/19 12:25:34 AM,3.261,,,,,
705,07/14/19 12:55:34 AM,3.155,,,,,
706,07/14/19 01:25:34 AM,3.049,,,,,
707,07/14/19 01:55:34 AM,2.943,,,,,
708,07/14/19 02:25:34 AM,2.943,,,,,
709,07/14/19 02:55:34 AM,2.837,,,,,
710,07/14/19 03:25:34 AM,2.730,,,,,
711,07/14/19 03:55:34 AM,2.837,,,,,
712,07/14/19 04:25:34 AM,3.578,,,,,
713,07/14/19 04:55:34 AM,4.102,,,,,
714,07/14/19 05:25:34 AM,4.519,,,,,
715,07/14/19 05:55:34 AM,4.207,,,,,
716,07/14/19 06:25:34 AM,4.415,,,,,
717,07/14/19 06:55:34 AM,4.519,,,,,
718,07/14/19 07:25:34 AM,4.831,,,,,
719,07/14/19 07:55:34 AM,5.037,,,,,
720,07/14/19 08:25:34 AM,5.141,,,,,
721,07/14/19 08:55:34 AM,5.141,,,,,
722,07/14/19 09:25:34 AM,5.037,,,,,
723,07/14/19 09:55:34 AM,5.244,,,,,
724,07/14/19 10:25:34 AM,5.347,,,,,
725,07/14/19 10:55:34 AM,5.450,,,,,
726,07/14/19 11:25:34 AM,5.757,,,,,
727,07/14/19 11:55:34 AM,5.450,,,,,
728,07/14/19 12:25:34 PM,5.757,,,,,
729,07/14/19 12:55:34 PM,5.757,,,,,
730,07/14/19 01:25:34 PM,5.757,,,,,
731,07/14/19 01:55:34 PM,5.860,,,,,
732,07/14/19 02:25:34 PM,6.573,,,,,
733,07/14/19 02:55:34 PM,6.674,,,,,
734,07/14/19 03:25:34 PM,6.471,,,,,
735,07/14/19 03:55:34 PM,7.079,,,,,
736,07/14/19 04:25:34 PM,7.381,,,,,
737,07/14/19 04:55:34 PM,7.381,,,,,
738,07/14/19 05:25:34 PM,7.682,,,,,
739,07/14/19 05:55:34 PM,8.282,,,,,
740,07/14/19 06:25:34 PM,7.782,,,,,
741,07/14/19 06:55:34 PM,7.079,,,,,
742,07/14/19 07:25:34 PM,6.978,,,,,
743,07/14/19 07:55:34 PM,6.370,,,,,
744,07/14/19 08:25:34 PM,5.860,,,,,
745,07/14/19 08:55:34 PM,5.655,,,,,
746,07/14/19 09:25:34 PM,5.552,,,,,
747,07/14/19 09:55:34 PM,5.450,,,,,
748,07/14/19 10:25:34 PM,5.757,,,,,
749,07/14/19 10:55:34 PM,5.655,,,,,
750,07/14/19 11:25:34 PM,5.450,,,,,
751,07/14/19 11:55:34 PM,5.450,,,,,
752,07/15/19 12:25:34 AM,5.552,,,,,
753,07/15/19 12:55:34 AM,5.450,,,,,
754,07/15/19 01:25:34 AM,5.347,,,,,
755,07/15/19 01:55:34 AM,5.141,,,,,
756,07/15/19 02:25:34 AM,4.934,,,,,
757,07/15/19 02:55:34 AM,4.727,,,,,
758,07/15/19 03:25:34 AM,4.623,,,,,
759,07/15/19 03:55:34 AM,4.519,,,,,
760,07/15/19 04:25:34 AM,4.415,,,,,
761,07/15/19 04:55:34 AM,4.311,,,,,
762,07/15/19 05:25:34 AM,4.311,,,,,
763,07/15/19 05:55:34 AM,4.311,,,,,
764,07/15/19 06:25:34 AM,4.311,,,,,
765,07/15/19 06:55:34 AM,4.311,,,,,
766,07/15/19 07:25:34 AM,4.415,,,,,
767,07/15/19 07:55:34 AM,4.519,,,,,
768,07/15/19 08:25:34 AM,4.623,,,,,
769,07/15/19 08:55:34 AM,4.831,,,,,
770,07/15/19 09:25:34 AM,4.934,,,,,
771,07/15/19 09:55:34 AM,5.037,,,,,
772,07/15/19 10:25:34 AM,5.141,,,,,
773,07/15/19 10:55:34 AM,5.244,,,,,
774,07/15/19 11:25:34 AM,5.244,,,,,
775,07/15/19 11:55:34 AM,5.244,,,,,
776,07/15/19 12:25:34 PM,5.347,,,,,
777,07/15/19 12:55:34 PM,5.450,,,,,
778,07/15/19 01:25:34 PM,5.552,,,,,
779,07/15/19 01:55:34 PM,5.655,,,,,
780,07/15/19 02:25:34 PM,5.860,,,,,
781,07/15/19 02:55:34 PM,6.268,,,,,
782,07/15/19 03:25:34 PM,6.268,,,,,
783,07/15/19 03:55:34 PM,6.268,,,,,
784,07/15/19 04:25:34 PM,6.268,,,,,
785,07/15/19 04:55:34 PM,6.268,,,,,
786,07/15/19 05:25:34 PM,6.268,,,,,
787,07/15/19 05:55:34 PM,6.268,,,,,
788,07/15/19 06:25:34 PM,6.370,,,,,
789,07/15/19 06:55:34 PM,6.268,,,,,
790,07/15/19 07:25:34 PM,6.166,,,,,
791,07/15/19 07:55:34 PM,6.064,,,,,
792,07/15/19 08:25:34 PM,5.860,,,,,
793,07/15/19 08:55:34 PM,5.655,,,,,
794,07/15/19 09:25:34 PM,5.552,,,,,
795,07/15/19 09:55:34 PM,5.450,,,,,
796,07/15/19 10:25:34 PM,5.244,,,,,
797,07/15/19 10:55:34 PM,5.141,,,,,
798,07/15/19 11:25:34 PM,4.934,,,,,
799,07/15/19 11:55:34 PM,4.831,,,,,
800,07/16/19 12:25:34 AM,4.623,,,,,
801,07/16/19 12:55:34 AM,4.519,,,,,
802,07/16/19 01:25:34 AM,4.311,,,,,
803,07/16/19 01:55:34 AM,4.207,,,,,
804,07/16/19 02:25:34 AM,4.102,,,,,
805,07/16/19 02:55:34 AM,4.102,,,,,
806,07/16/19 03:25:34 AM,3.998,,,,,
807,07/16/19 03:55:34 AM,3.893,,,,,
808,07/16/19 04:25:34 AM,3.893,,,,,
809,07/16/19 04:55:34 AM,3.893,,,,,
810,07/16/19 05:25:34 AM,3.998,,,,,
811,07/16/19 05:55:34 AM,3.998,,,,,
812,07/16/19 06:25:34 AM,4.727,,,,,
813,07/16/19 06:55:34 AM,4.934,,,,,
814,07/16/19 07:25:34 AM,5.244,,,,,
815,07/16/19 07:55:34 AM,5.450,,,,,
816,07/16/19 08:25:34 AM,5.450,,,,,
817,07/16/19 08:55:34 AM,5.450,,,,,
818,07/16/19 09:25:34 AM,5.655,,,,,
819,07/16/19 09:55:34 AM,6.166,,,,,
820,07/16/19 10:25:34 AM,6.268,,,,,
821,07/16/19 10:55:34 AM,6.166,,,,,
822,07/16/19 11:25:34 AM,6.064,,,,,
823,07/16/19 11:55:34 AM,6.166,,,,,
824,07/16/19 12:25:34 PM,6.471,,,,,
825,07/16/19 12:55:34 PM,6.775,,,,,
826,07/16/19 01:25:34 PM,7.079,,,,,
827,07/16/19 01:55:34 PM,7.280,,,,,
828,07/16/19 02:25:34 PM,7.481,,,,,
829,07/16/19 02:55:34 PM,7.582,,,,,
830,07/16/19 03:25:34 PM,7.582,,,,,
831,07/16/19 03:55:34 PM,7.582,,,,,
832,07/16/19 04:25:34 PM,7.582,,,,,
833,07/16/19 04:55:34 PM,7.682,,,,,
834,07/16/19 05:25:34 PM,7.582,,,,,
835,07/16/19 05:55:34 PM,7.481,,,,,
836,07/16/19 06:25:34 PM,7.381,,,,,
837,07/16/19 06:55:34 PM,7.179,,,,,
838,07/16/19 07:25:34 PM,7.079,,,,,
839,07/16/19 07:55:34 PM,6.978,,,,,
840,07/16/19 08:25:34 PM,6.877,,,,,
841,07/16/19 08:55:34 PM,6.775,,,,,
842,07/16/19 09:25:34 PM,6.573,,,,,
843,07/16/19 09:55:34 PM,6.370,,,,,
844,07/16/19 10:25:34 PM,6.166,,,,,
845,07/16/19 10:55:34 PM,5.962,,,,,
846,07/16/19 11:25:34 PM,5.655,,,,,
847,07/16/19 11:55:34 PM,5.450,,,,,
848,07/17/19 12:25:34 AM,5.244,,,,,
849,07/17/19 12:55:34 AM,5.037,,,,,
850,07/17/19 01:25:34 AM,4.623,,,,,
851,07/17/19 01:55:34 AM,4.623,,,,,
852,07/17/19 02:25:34 AM,4.623,,,,,
853,07/17/19 02:55:34 AM,4.519,,,,,
854,07/17/19 03:25:34 AM,4.519,,,,,
855,07/17/19 03:55:34 AM,4.415,,,,,
856,07/17/19 04:25:34 AM,4.311,,,,,
857,07/17/19 04:55:34 AM,4.311,,,,,
858,07/17/19 05:25:34 AM,4.311,,,,,
859,07/17/19 05:55:34 AM,4.207,,,,,
860,07/17/19 06:25:34 AM,4.207,,,,,
861,07/17/19 06:55:34 AM,4.207,,,,,
862,07/17/19 07:25:34 AM,4.102,,,,,
863,07/17/19 07:55:34 AM,4.102,,,,,
864,07/17/19 08:25:34 AM,4.102,,,,,
865,07/17/19 08:55:34 AM,4.102,,,,,
866,07/17/19 09:25:34 AM,4.102,,,,,
867,07/17/19 09:55:34 AM,4.102,,,,,
868,07/17/19 10:25:34 AM,4.102,,,,,
869,07/17/19 10:55:34 AM,4.102,,,,,
870,07/17/19 11:25:34 AM,4.102,,,,,
871,07/17/19 11:55:34 AM,4.102,,,,,
872,07/17/19 12:25:34 PM,4.102,,,,,
873,07/17/19 12:55:34 PM,4.102,,,,,
874,07/17/19 01:25:34 PM,3.998,,,,,
875,07/17/19 01:55:34 PM,4.102,,,,,
876,07/17/19 02:25:34 PM,4.207,,,,,
877,07/17/19 02:55:34 PM,4.311,,,,,
878,07/17/19 03:25:34 PM,4.311,,,,,
879,07/17/19 03:55:34 PM,4.415,,,,,
880,07/17/19 04:25:34 PM,4.623,,,,,
881,07/17/19 04:55:34 PM,4.727,,,,,
882,07/17/19 05:25:34 PM,4.934,,,,,
883,07/17/19 05:55:34 PM,5.141,,,,,
884,07/17/19 06:25:34 PM,5.347,,,,,
885,07/17/19 06:55:34 PM,5.347,,,,,
886,07/17/19 07:25:34 PM,5.244,,,,,
887,07/17/19 07:55:34 PM,5.244,,,,,
888,07/17/19 08:25:34 PM,5.141,,,,,
889,07/17/19 08:55:34 PM,5.037,,,,,
890,07/17/19 09:25:34 PM,4.934,,,,,
891,07/17/19 09:55:34 PM,4.934,,,,,
892,07/17/19 10:25:34 PM,4.727,,,,,
893,07/17/19 10:55:34 PM,4.623,,,,,
894,07/17/19 11:25:34 PM,4.519,,,,,
895,07/17/19 11:55:34 PM,4.415,,,,,
896,07/18/19 12:25:34 AM,4.207,,,,,
897,07/18/19 12:55:34 AM,4.207,,,,,
898,07/18/19 01:25:34 AM,4.102,,,,,
899,07/18/19 01:55:34 AM,3.998,,,,,
900,07/18/19 02:25:34 AM,3.893,,,,,
901,07/18/19 02:55:34 AM,3.788,,,,,
902,07/18/19 03:25:34 AM,3.683,,,,,
903,07/18/19 03:55:34 AM,3.578,,,,,
904,07/18/19 04:25:34 AM,3.472,,,,,
905,07/18/19 04:55:34 AM,3.472,,,,,
906,07/18/19 05:25:34 AM,3.367,,,,,
907,07/18/19 05:55:34 AM,3.367,,,,,
908,07/18/19 06:25:34 AM,3.367,,,,,
909,07/18/19 06:55:34 AM,3.367,,,,,
910,07/18/19 07:25:34 AM,3.261,,,,,
911,07/18/19 07:55:34 AM,3.261,,,,,
912,07/18/19 08:25:34 AM,3.261,,,,,
913,07/18/19 08:55:34 AM,3.155,,,,,
914,07/18/19 09:25:34 AM,3.155,,,,,
915,07/18/19 09:55:34 AM,3.155,,,,,
916,07/18/19 10:25:34 AM,3.049,,,,,
917,07/18/19 10:55:34 AM,3.049,,,,,
918,07/18/19 11:25:34 AM,3.049,,,,,
919,07/18/19 11:55:34 AM,3.049,,,,,
920,07/18/19 12:25:34 PM,3.049,,,,,
921,07/18/19 12:55:34 PM,3.155,,,,,
922,07/18/19 01:25:34 PM,3.261,,,,,
923,07/18/19 01:55:34 PM,3.367,,,,,
924,07/18/19 02:25:34 PM,3.367,,,,,
925,07/18/19 02:55:34 PM,3.472,,,,,
926,07/18/19 03:25:34 PM,3.472,,,,,
927,07/18/19 03:55:34 PM,3.472,,,,,
928,07/18/19 04:25:34 PM,3.578,,,,,
929,07/18/19 04:55:34 PM,3.578,,,,,
930,07/18/19 05:25:34 PM,3.683,,,,,
931,07/18/19 05:55:34 PM,3.683,,,,,
932,07/18/19 06:25:34 PM,3.788,,,,,
933,07/18/19 06:55:34 PM,3.788,,,,,
934,07/18/19 07:25:34 PM,3.788,,,,,
935,07/18/19 07:55:34 PM,3.788,,,,,
936,07/18/19 08:25:34 PM,3.683,,,,,
937,07/18/19 08:55:34 PM,3.683,,,,,
938,07/18/19 09:25:34 PM,3.578,,,,,
939,07/18/19 09:55:34 PM,3.472,,,,,
940,07/18/19 10:25:34 PM,3.367,,,,,
941,07/18/19 10:55:34 PM,3.261,,,,,
942,07/18/19 11:25:34 PM,3.155,,,,,
943,07/18/19 11:55:34 PM,3.049,,,,,
944,07/19/19 12:25:34 AM,2.943,,,,,
945,07/19/19 12:55:34 AM,2.943,,,,,
946,07/19/19 01:25:34 AM,2.837,,,,,
947,07/19/19 01:55:34 AM,2.730,,,,,
948,07/19/19 02:25:34 AM,2.730,,,,,
949,07/19/19 02:55:34 AM,2.624,,,,,
950,07/19/19 03:25:34 AM,2.624,,,,,
951,07/19/19 03:55:34 AM,2.624,,,,,
952,07/19/19 04:25:34 AM,2.624,,,,,
953,07/19/19 04:55:34 AM,2.624,,,,,
954,07/19/19 05:25:34 AM,2.624,,,,,
955,07/19/19 05:55:34 AM,2.624,,,,,
956,07/19/19 06:25:34 AM,2.730,,,,,
957,07/19/19 06:55:34 AM,2.837,,,,,
958,07/19/19 07:25:34 AM,2.943,,,,,
959,07/19/19 07:55:34 AM,2.943,,,,,
960,07/19/19 08:25:34 AM,3.049,,,,,
961,07/19/19 08:55:34 AM,3.155,,,,,
962,07/19/19 09:25:34 AM,3.261,,,,,
963,07/19/19 09:55:34 AM,3.472,,,,,
964,07/19/19 10:25:34 AM,3.683,,,,,
965,07/19/19 10:55:34 AM,3.998,,,,,
966,07/19/19 11:25:34 AM,4.311,,,,,
967,07/19/19 11:55:34 AM,4.519,,,,,
968,07/19/19 12:25:34 PM,4.727,,,,,
969,07/19/19 12:55:34 PM,4.831,,,,,
970,07/19/19 01:25:34 PM,4.934,,,,,
971,07/19/19 01:55:34 PM,4.934,,,,,
972,07/19/19 02:25:34 PM,4.934,,,,,
973,07/19/19 02:55:34 PM,5.141,,,,,
974,07/19/19 03:25:34 PM,5.244,,,,,
975,07/19/19 03:55:34 PM,5.347,,,,,
976,07/19/19 04:25:34 PM,5.347,,,,,
977,07/19/19 04:55:34 PM,5.347,,,,,
978,07/19/19 05:25:34 PM,5.347,,,,,
979,07/19/19 05:55:34 PM,5.450,,,,,
980,07/19/19 06:25:34 PM,5.450,,,,,
981,07/19/19 06:55:34 PM,5.450,,,,,
982,07/19/19 07:25:34 PM,5.450,,,,,
983,07/19/19 07:55:34 PM,5.347,,,,,
984,07/19/19 08:25:34 PM,5.347,,,,,
985,07/19/19 08:55:34 PM,5.244,,,,,
986,07/19/19 09:25:34 PM,5.141,,,,,
987,07/19/19 09:55:34 PM,5.037,,,,,
988,07/19/19 10:25:34 PM,4.831,,,,,
989,07/19/19 10:55:34 PM,4.727,,,,,
990,07/19/19 11:25:34 PM,4.623,,,,,
991,07/19/19 11:55:34 PM,4.519,,,,,
992,07/20/19 12:25:34 AM,4.415,,,,,
993,07/20/19 12:55:34 AM,4.311,,,,,
994,07/20/19 01:25:34 AM,4.207,,,,,
995,07/20/19 01:55:34 AM,3.998,,,,,
996,07/20/19 02:25:34 AM,3.893,,,,,
997,07/20/19 02:55:34 AM,3.683,,,,,
998,07/20/19 03:25:34 AM,3.578,,,,,
999,07/20/19 03:55:34 AM,3.472,,,,,
1000,07/20/19 04:25:34 AM,3.472,,,,,
1001,07/20/19 04:55:34 AM,3.472,,,,,
1002,07/20/19 05:25:34 AM,3.367,,,,,
1003,07/20/19 05:55:34 AM,3.367,,,,,
1004,07/20/19 06:25:34 AM,3.472,,,,,
1005,07/20/19 06:55:34 AM,3.472,,,,,
1006,07/20/19 07:25:34 AM,3.472,,,,,
1007,07/20/19 07:55:34 AM,3.578,,,,,
1008,07/20/19 08:25:34 AM,3.683,,,,,
1009,07/20/19 08:55:34 AM,3.683,,,,,
1010,07/20/19 09:25:34 AM,3.788,,,,,
1011,07/20/19 09:55:34 AM,3.893,,,,,
1012,07/20/19 10:25:34 AM,4.102,,,,,
1013,07/20/19 10:55:34 AM,4.207,,,,,
1014,07/20/19 11:25:34 AM,4.415,,,,,
1015,07/20/19 11:55:34 AM,4.519,,,,,
1016,07/20/19 12:25:34 PM,4.519,,,,,
1017,07/20/19 12:55:34 PM,4.623,,,,,
1018,07/20/19 01:25:34 PM,4.831,,,,,
1019,07/20/19 01:55:34 PM,4.934,,,,,
1020,07/20/19 02:25:34 PM,5.141,,,,,
1021,07/20/19 02:55:34 PM,5.244,,,,,
1022,07/20/19 03:25:34 PM,5.450,,,,,
1023,07/20/19 03:55:34 PM,5.552,,,,,
1024,07/20/19 04:25:34 PM,5.655,,,,,
1025,07/20/19 04:55:34 PM,5.757,,,,,
1026,07/20/19 05:25:34 PM,5.860,,,,,
1027,07/20/19 05:55:34 PM,5.860,,,,,
1028,07/20/19 06:25:34 PM,5.860,,,,,
1029,07/20/19 06:55:34 PM,5.757,,,,,
