Parcelle;Traitement;Herbivorie_enveloppe;Herbivorie;Motte;Hauteur_motte1;Hauteur_motte2;Hauteur_motte3;Hauteur_motte4;Hauteur_motte5;Hauteur_motteMoy.;Temps;Date/h;Temps_écoulé ;Masse_pétri;Biom_sec+Pétri;Biom_sec;Eau_réhyd;Eau_libre;Eau_retention(t0);Biom_hum+Pétri;Biom_hum;Eau_motte_t;Tpièce;hum.pièce;Vperte_eau;Eau_retention(tf);Mt/M0;pente;WRC_m60h;WRC_m60j;WRC;WHC;Notes;Temps hyd.
;;;;;;;;;;;4;26/06/19 12:21;26:14:00;;;;;;;24,4133;14,3728;6,8905;;;;;0,302772651375341;;;;;;;
;;;;;;;;;;;5;26/06/19 16:19;30:12:00;;;;;;;22,3045;12,264;4,7817;;;;;0,210110730292644;;;;;;;
;;;;;;;;;;;6;27/06/19 08:52;46:45:00;;;;;;;18,0494;8,0089;0,526599999999998;;;;;0,0231391159152825;;;;;;;
;;;;;;;;;;;7;27/06/19 11:58;49:51:00;;;;;;;17,8524;7,8119;0,329599999999999;;;;;0,0144828192284032;;;;;;;
;;;;;;;;;;;8;27/06/19 16:14;54:07:00;;;;;;;17,7681;7,7276;0,2453;;;;;0,010778627295896;;;;;;;
;;;;;;;;;;;9;28/06/19 09:01;70:54:00;;;;;;;17,7469;7,7064;0,2241;;;;;0,00984708673872924;;;;;;;
ROC6;6;Non Brouté;Exclos;1;5,5;5;4,4;4,5;4,5;4,78;0;03/12/19 08:54;00:00:00;1,3255;4,4834;3,1579;150;100;50;30,0965;28,771;25,6131;20;26;-6,4509843131865;0,0450299249501253;1;-0,795357194662561;23:35:13,88;30/12/99 15:05;15,0875;15,8333069444884;;
;;;;;;;;;;;1;03/12/19 11:18;02:23:59;;;;;;;27,4858;26,1603;23,0024;20;27;;;0,898071689877445;;;;;;;
;;;;;;;;;;;2;03/12/19 18:07;09:13:00;;;;;;;21,3113;19,9858;16,8279;20;30;;;0,657003642667229;;;;;;;
;;;;;;;;;;;3;04/12/19 08:52;23:57:59;;;;;;;9,5265;8,201;5,0431;20;29;;;0,196895338713393;;;;;;;
;;;;;;;;;;;4;04/12/19 13:10;28:16:00;;;;;;;7,7747;6,4492;3,2913;20,1;28;;;0,128500650057978;;;;;;;
;;;;;;;;;;;5;04/12/19 16:50;31:56:00;;;;;;;6,5425;5,217;2,0591;20;27;;;0,0803924554232014;;;;;;;
;;;;;;;;;;;6;05/12/19 08:39;47:45:00;;;;;;;4,6275;3,302;0,144100000000001;20;21;;;0,00562602730633936;;;;;;;
;;;;;;;;;;;7;05/12/19 11:38;50:44:00;;;;;;;4,6322;3,3067;0,148800000000001;20,3;26;;;0,00580952715602565;;;;;;;
;;;;;;;;;;;8;05/12/19 16:35;55:41:00;;;;;;;4,6266;3,3011;0,1432;20,1;25;;;0,00559088903725048;;;;;;;
;;;;;;;;;;;9;06/12/19 08:30;71:36:00;;;;;;;4,6161;3,2906;0,132700000000001;20;19;;;0,00518094256454708;;;;;;;
ROC6;6;Non Brouté;Exclos;2;2;2;2,5;;;2,16666666666667;0;03/12/19 08:54;00:00:00;1,3484;2,8839;1,5355;150;116;34;15,7548;14,4064;12,8709;20;26;-7,28421422686241;0,044578313253012;1;-0,869007679754114;24:00:46,29;30/12/99 13:48;13,8088888888889;22,1426245522631;;
;;;;;;;;;;;1;03/12/19 11:18;02:23:59;;;;;;;14,4651;13,1167;11,5812;20;27;;;0,899797216977834;;;;;;;
;;;;;;;;;;;2;03/12/19 18:07;09:13:00;;;;;;;11,738;10,3896;8,8541;20;30;;;0,687916151939647;;;;;;;
;;;;;;;;;;;3;04/12/19 08:52;23:57:59;;;;;;;4,5057;3,1573;1,6218;20;29;;;0,126005174463324;;;;;;;
;;;;;;;;;;;4;04/12/19 13:10;28:16:00;;;;;;;3,5321;2,1837;0,6482;20,1;28;;;0,0503616685701855;;;;;;;
;;;;;;;;;;;5;04/12/19 16:51;31:57:00;;;;;;;3,0561;1,7077;0,1722;20;27;;;0,0133790177843041;;;;;;;
;;;;;;;;;;;6;05/12/19 08:39;47:45:00;;;;;;;2,9527;1,6043;0,0688;20;21;;;0,005345391542161;;;;;;;
;;;;;;;;;;;7;05/12/19 11:39;50:45:00;;;;;;;2,9556;1,6072;0,0716999999999999;20,3;26;;;0,00557070601123464;;;;;;;
;;;;;;;;;;;8;05/12/19 16:35;55:41:00;;;;;;;2,9538;1,6054;0,0699000000000001;20,1;25;;;0,00543085565111998;;;;;;;
;;;;;;;;;;;9;06/12/19 08:30;71:36:00;;;;;;;2,9473;1,5989;0,0633999999999997;20;19;;;0,00492584046181694;;;;;;;
ROC6;6;Non Brouté;Exclos;3;7;6,5;7;8;8,5;7,4;0;14/05/19 10:02;00:00:00;10,0499;15,2407;4,8304;170;110;60;58,4873;48,4374;43,607;20,1;25;-5,47280590540374;0,0453792646571713;1;-0,606229312850281;23:48:12,68;30/12/99 19:47;19,7944444444444;12,421331566744;Motte brisée en deux (une grosse partie et une petite partie);
;;;;;;;;;;;1;14/05/19 12:48;02:45:59;;;;;;;54,9952;44,9453;40,1149;20,1;30;;;0,919918820372876;;;;;;Hydratation: eau ne couvrant pas la motte, 15.5 h trempage ;
;;;;;;;;;;;2;14/05/19 16:25;06:23:00;;;;;;;50,7613;40,7114;35,881;20;30;;;0,822826610406586;;;;;;;
;;;;;;;;;;;3;15/05/19 09:13;23:10:59;;;;;;;32,4202;22,3703;17,5399;20;26;;;0,402226706721398;;;;;;;
;;;;;;;;;;;4;15/05/19 12:34;26:32:00;;;;;;;29,1463;19,0964;14,266;20,2;24;;;0,327149310890453;;;;;;;
;;;;;;;;;;;5;15/05/19 16:15;30:13:00;;;;;;;26,1829;16,133;11,3026;19,9;28;;;0,25919233150641;;;;;;;
;;;;;;;;;;;6;16/05/19 09:09;47:07:00;;;;;;;18,2202;8,1703;3,3399;20,1;31;;;0,0765909143027495;;;;;;;
;;;;;;;;;;;7;16/05/19 12:08;50:06:00;;;;;;;17,4696;7,4197;2,5893;20;28;;;0,0593780815006765;;;;;;;
;;;;;;;;;;;8;16/05/19 16:20;54:18:00;;;;;;;16,5833;6,5334;1,703;20,1;27;;;0,0390533629921802;;;;;;;
;;;;;;;;;;;9;17/05/19 09:05;71:03:00;;;;;;;15,1008;5,0509;0,2205;20;27;;;0,00505652762171212;;;;;;;
;;;;;;;;;;;10;17/05/19 11:49;73:47:00;;;;;;;15,0962;5,0463;0,2159;20,1;25;;;0,00495103997064692;;;;;;;
;;;;;;;;;;;11;17/05/19 16:12;78:10:00;;;;;;;15,1015;5,0516;0,2212;20;32;;;0,00507258009035248;;;;;;;
ROC6;6;Non Brouté;Exclos;4;6,5;5,5;6;6;5,5;5,9;0;03/12/19 08:55;00:00:00;1,338;4,3821;3,0441;150;98;52;32,6873;31,3493;28,3052;20;26;-7,51775647021054;0,0571843894747215;1;-0,808501705374557;23:45:44,40;30/12/99 14:50;14,8422222222222;17,0822246312539;;
;;;;;;;;;;;1;03/12/19 11:19;02:23:59;;;;;;;29,9728;28,6348;25,5907;20;27;;;0,904098893489535;;;;;;;
;;;;;;;;;;;2;03/12/19 18:08;09:13:00;;;;;;;23,3761;22,0381;18,994;20;30;;;0,671042776592287;;;;;;;
;;;;;;;;;;;3;04/12/19 08:52;23:56:59;;;;;;;9,6778;8,3398;5,2957;20;29;;;0,187092830999251;;;;;;;
;;;;;;;;;;;4;04/12/19 13:11;28:16:00;;;;;;;7,688;6,35;3,3059;20,1;28;;;0,116794793889462;;;;;;;
;;;;;;;;;;;5;04/12/19 16:51;31:56:00;;;;;;;6,483;5,145;2,1009;20;27;;;0,0742231109478117;;;;;;;
;;;;;;;;;;;6;05/12/19 08:39;47:44:00;;;;;;;4,5679;3,2299;0,1858;20;21;;;0,00656416488843038;;;;;;;
;;;;;;;;;;;7;05/12/19 11:39;50:44:00;;;;;;;4,5682;3,2302;0,1861;20,3;26;;;0,00657476364766897;;;;;;;
;;;;;;;;;;;8;05/12/19 16:36;55:41:00;;;;;;;4,5547;3,2167;0,1726;20,1;25;;;0,00609781948193265;;;;;;;
;;;;;;;;;;;9;06/12/19 08:31;71:36:00;;;;;;;4,5339;3,1959;0,1518;20;19;;;0,00536297217472407;;;;;;;
ROC6;6;Brouté;Témoin;1;7;7;6,5;6,5;7;6,8;0;14/05/19 09:59;00:00:00;10,1531;15,8746;5,5297;120;72;48;52,6585;42,5054;36,9757;20,1;25;-3,30681096641326;0,0315026131616543;1;-0,494532154928112;23:55:55,95;31/12/99 00:15;24,2652777777778;8,6803985749679;Hydratation: eau ne couvrant pas la motte, 15.5 h trempage ;
;;;;;;;;;;;1;14/05/19 12:47;02:47:59;;;;;;;50,4474;40,2943;34,7646;20,1;30;;;0,940201267318807;;;;;;;
;;;;;;;;;;;2;14/05/19 16:24;06:24:59;;;;;;;47,6086;37,4555;31,9258;20;30;;;0,863426520660867;;;;;;;
;;;;;;;;;;;3;15/05/19 09:12;23:12:59;;;;;;;34,6296;24,4765;18,9468;20;26;;;0,512412205854115;;;;;;;
;;;;;;;;;;;4;15/05/19 12:32;26:33:00;;;;;;;32,0843;21,9312;16,4015;20,2;24;;;0,443575104730945;;;;;;;
;;;;;;;;;;;5;15/05/19 16:13;30:14:00;;;;;;;29,9215;19,7684;14,2387;19,9;28;;;0,385082635352407;;;;;;;
;;;;;;;;;;;6;16/05/19 09:08;47:09:00;;;;;;;20,6595;10,5064;4,9767;20,1;31;;;0,134593800793494;;;;;;;
;;;;;;;;;;;7;16/05/19 12:06;50:07:00;;;;;;;19,5565;9,4034;3,8737;20;28;;;0,104763398664528;;;;;;;
;;;;;;;;;;;8;16/05/19 16:18;54:19:00;;;;;;;18,1015;7,9484;2,4187;20,1;27;;;0,0654132308516134;;;;;;;
;;;;;;;;;;;9;17/05/19 09:03;71:04:00;;;;;;;15,8772;5,7241;0,1944;20;27;;;0,00525750695727194;;;;;;;
;;;;;;;;;;;10;17/05/19 11:47;73:48:00;;;;;;;15,8445;5,6914;0,1617;20,1;25;;;0,00437314236106415;;;;;;;
;;;;;;;;;;;11;17/05/19 16:11;78:12:00;;;;;;;15,8493;5,6962;0,166499999999999;20;32;;;0,00450295734766344;;;;;;;
ROC6;6;Brouté;Témoin;2;5,5;3,5;4;5;5;4,6;0;14/05/19 09:57;00:00:00;10,0512;15,1798;4,7764;100;78;22;30,6741;20,6229;15,8465;20,1;25;-2,5093403531763;0,0500837450799766;1;-0,756357130149326;23:34:44,42;30/12/99 15:51;15,8655555555556;4,60597939871033;Hydratation: eau ne couvrant pas la motte, 15.5 h trempage ;
;;;;;;;;;;;1;14/05/19 12:46;02:49:00;;;;;;;29,0048;18,9536;14,1772;20,1;30;;;0,894658126400151;;;;;;;
;;;;;;;;;;;2;14/05/19 16:23;06:26:00;;;;;;;26,7804;16,7292;11,9528;20;30;;;0,754286435490487;;;;;;;
;;;;;;;;;;;3;15/05/19 09:12;23:15:00;;;;;;;18,8947;8,8435;4,0671;20;26;;;0,256656043921371;;;;;;;
;;;;;;;;;;;4;15/05/19 12:32;26:35:00;;;;;;;17,7678;7,7166;2,9402;20,2;24;;;0,185542548827817;;;;;;;
;;;;;;;;;;;5;15/05/19 16:13;30:16:00;;;;;;;16,9712;6,92;2,1436;19,9;28;;;0,135272773167576;;;;;;;
;;;;;;;;;;;6;16/05/19 09:07;47:10:00;;;;;;;15,1002;5,049;0,2726;20,1;31;;;0,0172025368377875;;;;;;;
;;;;;;;;;;;7;16/05/19 12:06;50:09:00;;;;;;;15,0803;5,0291;0,2527;20;28;;;0,0159467390275455;;;;;;;
;;;;;;;;;;;8;16/05/19 16:18;54:21:00;;;;;;;15,0591;5,0079;0,231500000000001;20,1;27;;;0,0146089041744235;;;;;;;
;;;;;;;;;;;9;17/05/19 09:02;71:05:00;;;;;;;15,0473;4,9961;0,2197;20;27;;;0,0138642602467422;;;;;;;
;;;;;;;;;;;10;17/05/19 11:47;73:50:00;;;;;;;15,0472;4,996;0,219600000000001;20,1;25;;;0,0138579497049822;;;;;;;
ROC6;6;Brouté;Témoin;3;4;5;4,5;4,5;5;4,6;0;25/06/19 10:08;00:00:00;10,0459;;2,3401;110;76;34;31,9119;21,866;19,5259;;;-7,07605601626751;0,0392290927738133;1;-0,848036642800977;23:30:45,19;30/12/99 14:09;14,1502777777778;14,5292936199308;;15-16
;;;;;;;;;;;1;25/06/19 12:33;02:25:00;;;;;;;29,8411;19,7952;17,4551;;;;;0,893945989685495;;;;;;;
;;;;;;;;;;;2;25/06/19 16:04;05:55:59;;;;;;;26,8933;16,8474;14,5073;;;;;0,742977276335534;;;;;;;
;;;;;;;;;;;3;26/06/19 08:52;22:43:59;;;;;;;15,9692;5,9233;3,5832;;;;;0,183510107088534;;;;;;;
;;;;;;;;;;;4;26/06/19 12:22;26:14:00;;;;;;;14,668;4,6221;2,282;;;;;0,116870413143568;;;;;;;
;;;;;;;;;;;5;26/06/19 16:20;30:12:00;;;;;;;13,6267;3,5808;1,2407;;;;;0,0635412452178901;;;;;;;
;;;;;;;;;;;6;27/06/19 08:52;46:44:00;;;;;;;12,4806;2,4347;0,0946000000000011;;;;;0,00484484710051783;;;;;;;
;;;;;;;;;;;7;27/06/19 11:58;49:50:00;;;;;;;12,482;2,4361;0,0959999999999996;;;;;0,00491654674048313;;;;;;;
;;;;;;;;;;;8;27/06/19 16:14;54:06:00;;;;;;;12,4779;2,432;0,0919000000000003;;;;;0,0047065692234417;;;;;;;
;;;;;;;;;;;9;28/06/19 09:01;70:53:00;;;;;;;12,4707;2,4248;0,0847000000000011;;;;;0,00433782821790551;;;;;;;
ROC6;6;Brouté;Témoin;4;1,5;1;1,5;1,5;1,5;1,4;0;14/05/19 09:55;00:00:00;10,0492;16,0447;5,3954;60;42;18;27,2396;17,1904;11,795;20,1;25;-1,74272990201997;0,0453312080661302;1;-0,797178882014292;23:39:34,30;30/12/99 15:03;15,0530555555556;3,33617526040701;Beaucoup de terre mélangé à travers la motte;
;;;;;;;;;;;1;14/05/19 12:44;02:48:59;;;;;;;25,9627;15,9135;10,5181;20,1;30;;;0,891742263671047;;;;;;Hydratation: eau ne couvrant pas la motte, 15.5 h trempage ;
;;;;;;;;;;;2;14/05/19 16:21;06:26:00;;;;;;;24,3279;14,2787;8,8833;20;30;;;0,753141161509114;;;;;;;
;;;;;;;;;;;3;15/05/19 09:11;23:16:00;;;;;;;18,0195;7,9703;2,5749;20;26;;;0,218304366256889;;;;;;;
;;;;;;;;;;;4;15/05/19 12:30;26:35:00;;;;;;;17,1135;7,0643;1,6689;20,2;24;;;0,141492157693938;;;;;;;
;;;;;;;;;;;5;15/05/19 16:12;30:17:00;;;;;;;16,5149;6,4657;1,0703;19,9;28;;;0,0907418397626113;;;;;;;
;;;;;;;;;;;6;16/05/19 09:05;47:10:00;;;;;;;15,7073;5,6581;0,262699999999999;20,1;31;;;0,0222721492157693;;;;;;;
;;;;;;;;;;;7;16/05/19 12:05;50:10:00;;;;;;;15,6982;5,649;0,253599999999999;20;28;;;0,0215006358626536;;;;;;;
;;;;;;;;;;;8;16/05/19 16:16;54:21:00;;;;;;;15,6857;5,6365;0,241099999999999;20,1;27;;;0,0204408647732089;;;;;;;
;;;;;;;;;;;9;17/05/19 09:00;71:05:00;;;;;;;15,6768;5,6276;0,232199999999999;20;27;;;0,0196863077575243;;;;;;;
;;;;;;;;;;;10;17/05/19 11:46;73:51:00;;;;;;;15,6779;5,6287;0,233299999999998;20,1;25;;;0,0197795676133954;;;;;;;
ROC6;10;Non Brouté;Exclos;1;5;5;4,5;4,5;5;4,8;0;25/06/19 10:08;00:00:00;10,0413;;4,0063;110;78;32;36,4488;26,4075;22,4012;;;-3,55427777456768;0,0538339615106208;1;-0,635658047258651;23:30:21,92;30/12/99 18:52;18,8780555555556;7,98741981379327;;15-16
;;;;;;;;;;;1;25/06/19 12:33;02:25:00;;;;;;;34,4848;24,4435;20,4372;;;;;0,91232612538614;;;;;;;
;;;;;;;;;;;2;25/06/19 16:04;05:55:59;;;;;;;32,0604;22,0191;18,0128;;;;;0,804099780368909;;;;;;;
;;;;;;;;;;;3;26/06/19 08:52;22:43:59;;;;;;;22,2623;12,221;8,2147;;;;;0,366708033498205;;;;;;;
;;;;;;;;;;;4;26/06/19 12:22;26:14:00;;;;;;;20,3351;10,2938;6,2875;;;;;0,280676928021713;;;;;;;
;;;;;;;;;;;5;26/06/19 16:20;30:12:00;;;;;;;18,4106;8,3693;4,363;;;;;0,194766351802582;;;;;;;
;;;;;;;;;;;6;27/06/19 08:53;46:45:00;;;;;;;14,454;4,4127;0,4064;;;;;0,018141885256147;;;;;;;
;;;;;;;;;;;7;27/06/19 11:59;49:51:00;;;;;;;14,2629;4,2216;0,2153;;;;;0,00961109226291449;;;;;;;
;;;;;;;;;;;8;27/06/19 16:15;54:07:00;;;;;;;14,1775;4,1362;0,1299;;;;;0,00579879649304502;;;;;;;
;;;;;;;;;;;9;28/06/19 09:02;70:54:00;;;;;;;14,1587;4,1174;0,1111;;;;;0,00495955573808544;;;;;;;
ROC6;10;Non Brouté;Exclos;2;2,5;3;3,5;4;4;3,4;0;25/06/19 10:08;00:00:00;10,0376;;3,957;110;84;26;33,4019;23,3643;19,4073;;;-2,88455873033909;0,0858984078847614;1;-0,588139457624286;23:50:06,91;30/12/99 20:24;20,4033333333333;6,57063431892848;;15-16
;;;;;;;;;;;1;25/06/19 12:34;02:25:59;;;;;;;32,1062;22,0686;18,1116;;;;;0,933236462568209;;;;;;;
;;;;;;;;;;;2;25/06/19 16:05;05:57:00;;;;;;;30,3004;20,2628;16,3058;;;;;0,840189001045998;;;;;;;
;;;;;;;;;;;3;26/06/19 08:53;22:44:59;;;;;;;22,3743;12,3367;8,3797;;;;;0,431780824741206;;;;;;;
;;;;;;;;;;;4;26/06/19 12:22;26:14:00;;;;;;;20,8015;10,7639;6,8069;;;;;0,350739154854101;;;;;;;
;;;;;;;;;;;5;26/06/19 16:20;30:12:00;;;;;;;18,9818;8,9442;4,9872;;;;;0,256975467994002;;;;;;;
;;;;;;;;;;;6;27/06/19 08:53;46:45:00;;;;;;;14,7002;4,6626;0,705600000000001;;;;;0,0363574531233093;;;;;;;
;;;;;;;;;;;7;27/06/19 11:59;49:51:00;;;;;;;14,4129;4,3753;0,418300000000001;;;;;0,0215537452401932;;;;;;;
;;;;;;;;;;;8;27/06/19 16:15;54:07:00;;;;;;;14,1531;4,1155;0,158500000000001;;;;;0,00816702993203593;;;;;;;
;;;;;;;;;;;9;28/06/19 09:02;70:54:00;;;;;;;14,0718;4,0342;0,0772000000000004;;;;;0,00397788461043012;;;;;;;
ROC6;10;Non Brouté;Exclos;3;2;3,5;3,5;2,5;3,5;3;0;25/06/19 10:09;00:00:00;10,1426;;5,5885;110;78;32;42,9083;32,7657;27,1772;;;-2,21372738015052;0,0226178759953476;1;-0,455213026506453;23:57:55,49;31/12/99 02:21;26,3613888888889;5,7260445557842;;15-16
;;;;;;;;;;;1;25/06/19 12:34;02:24:59;;;;;;;41,6572;31,5146;25,9261;;;;;0,953965088382909;;;;;;;
;;;;;;;;;;;2;25/06/19 16:05;05:55:59;;;;;;;39,7343;29,5917;24,0032;;;;;0,883210926806293;;;;;;;
;;;;;;;;;;;3;26/06/19 08:53;22:43:59;;;;;;;31,0924;20,9498;15,3613;;;;;0,565227470085219;;;;;;;
;;;;;;;;;;;4;26/06/19 12:23;26:14:00;;;;;;;29,3883;19,2457;13,6572;;;;;0,502524174675831;;;;;;;
;;;;;;;;;;;5;26/06/19 16:21;30:12:00;;;;;;;27,3216;17,179;11,5905;;;;;0,426478813122765;;;;;;;
;;;;;;;;;;;6;27/06/19 08:53;46:44:00;;;;;;;19,4788;9,3362;3,7477;;;;;0,137898679775694;;;;;;;
;;;;;;;;;;;7;27/06/19 11:59;49:50:00;;;;;;;18,4294;8,2868;2,6983;;;;;0,0992854304343347;;;;;;;
;;;;;;;;;;;8;27/06/19 16:16;54:07:00;;;;;;;17,3699;7,2273;1,6388;;;;;0,0603005460459504;;;;;;;
;;;;;;;;;;;9;28/06/19 09:02;70:53:00;;;;;;;15,8575;5,7149;0,1264;;;;;0,00465095742019047;;;;;;;
ROC6;10;Non Brouté;Exclos;4;2;2,5;3;3,5;3,5;2,9;0;25/06/19 10:09;00:00:00;10,0548;;4,3856;110;88;22;29,2935;19,2387;14,8531;;;-2,29893103145581;0,0296709686245896;1;-0,678793782547254;23:56:45,99;30/12/99 17:40;17,6783333333333;5,01641736592485;;15-16
;;;;;;;;;;;1;25/06/19 12:35;02:25:59;;;;;;;28,2825;18,2277;13,8421;;;;;0,931933401108186;;;;;;;
;;;;;;;;;;;2;25/06/19 16:06;05:56:59;;;;;;;26,6823;16,6275;12,2419;;;;;0,824198315503161;;;;;;;
;;;;;;;;;;;3;26/06/19 08:54;22:44:59;;;;;;;19,6033;9,5485;5,1629;;;;;0,347597471234961;;;;;;;
;;;;;;;;;;;4;26/06/19 12:23;26:14:00;;;;;;;18,3399;8,2851;3,8995;;;;;0,262537786724657;;;;;;;
;;;;;;;;;;;5;26/06/19 16:21;30:12:00;;;;;;;16,997;6,9422;2,5566;;;;;0,172125684200605;;;;;;;
;;;;;;;;;;;6;27/06/19 08:54;46:45:00;;;;;;;14,6331;4,5783;0,1927;;;;;0,0129737226572231;;;;;;;
;;;;;;;;;;;7;27/06/19 12:00;49:51:00;;;;;;;14,5619;4,5071;0,121499999999999;;;;;0,00818011054931289;;;;;;;
;;;;;;;;;;;8;27/06/19 16:16;54:07:00;;;;;;;14,5484;4,4936;0,108000000000001;;;;;0,00727120937716709;;;;;;;
;;;;;;;;;;;9;28/06/19 09:03;70:54:00;;;;;;;14,5387;4,4839;0,0983000000000001;;;;;0,00661814705347705;;;;;;;
ROC6;10;Brouté;Témoin;1;1,5;1;1;1,5;1,5;1,3;0;25/06/19 10:10;00:00:00;10,161;;2,6925;110;94;16;22,5747;12,4137;9,7212;;;-3,08511269174339;0,0204363974001859;1;-0,854489766954601;23:28:48,64;30/12/99 14:02;14,0433333333333;5,94243268337976;;15-16
;;;;;;;;;;;1;25/06/19 12:35;02:25:00;;;;;;;21,4754;11,3144;8,6219;;;;;0,886917253014031;;;;;;;
;;;;;;;;;;;2;25/06/19 16:06;05:55:59;;;;;;;20,0889;9,9279;7,2354;;;;;0,744290828292803;;;;;;;
;;;;;;;;;;;3;26/06/19 08:54;22:44:00;;;;;;;14,5593;4,3983;1,7058;;;;;0,175472163930379;;;;;;;
;;;;;;;;;;;4;26/06/19 12:24;26:14:00;;;;;;;13,8632;3,7022;1,0097;;;;;0,103865777887504;;;;;;;
;;;;;;;;;;;5;26/06/19 16:22;30:12:00;;;;;;;13,2522;3,0912;0,398700000000001;;;;;0,0410134551289965;;;;;;;
;;;;;;;;;;;6;27/06/19 08:54;46:44:00;;;;;;;12,9106;2,7496;0,057100000000001;;;;;0,00587376044109791;;;;;;;
;;;;;;;;;;;7;27/06/19 12:00;49:50:00;;;;;;;12,9112;2,7502;0,0576999999999996;;;;;0,00593548121631071;;;;;;;
;;;;;;;;;;;8;27/06/19 16:17;54:07:00;;;;;;;12,9085;2,7475;0,0550000000000006;;;;;0,00565773772785259;;;;;;;
;;;;;;;;;;;9;28/06/19 09:03;70:53:00;;;;;;;12,9038;2,7428;0,0503000000000009;;;;;0,00517425832201795;;;;;;;
ROC6;10;Brouté;Témoin;2;4;4,5;4,5;3,5;5;4,3;0;14/05/19 09:52;00:00:00;10,1594;20,3715;9,4515;100;64;36;47,197;37,0376;27,5861;20,1;25;-1,46106332577271;0,0658167133964627;1;-0,500586890627554;23:39:17,16;30/12/99 23:58;23,9719444444444;3,80891921917156;Beaucoup de terre mélangé à travers la motte;
;;;;;;;;;;;1;14/05/19 12:42;02:49:59;;;;;;;45,0356;34,8762;25,4247;20,1;30;;;0,921648946389667;;;;;;Hydratation: eau ne couvrant pas la motte, 15.5 h trempage ;
;;;;;;;;;;;2;14/05/19 16:20;06:27:59;;;;;;;42,7133;32,5539;23,1024;20;30;;;0,837465245177825;;;;;;;
;;;;;;;;;;;3;15/05/19 09:09;23:16:59;;;;;;;33,4054;23,246;13,7945;20;26;;;0,50005256270368;;;;;;;
;;;;;;;;;;;4;15/05/19 12:28;26:36:00;;;;;;;31,5964;21,437;11,9855;20,2;24;;;0,434476058594727;;;;;;;
;;;;;;;;;;;5;15/05/19 16:09;30:17:00;;;;;;;30,0483;19,8889;10,4374;19,9;28;;;0,378357216134212;;;;;;;
;;;;;;;;;;;6;16/05/19 09:03;47:11:00;;;;;;;24,3937;14,2343;4,7828;20,1;31;;;0,173377171836541;;;;;;;
;;;;;;;;;;;7;16/05/19 12:02;50:10:00;;;;;;;23,6639;13,5045;4,053;20;28;;;0,14692181932205;;;;;;;
;;;;;;;;;;;8;16/05/19 16:13;54:21:00;;;;;;;22,6334;12,474;3,0225;20,1;27;;;0,109566049568442;;;;;;;
;;;;;;;;;;;9;17/05/19 08:58;71:06:00;;;;;;;20,3602;10,2008;0,7493;20;27;;;0,0271622302536422;;;;;;;
;;;;;;;;;;;10;17/05/19 11:44;73:52:00;;;;;;;20,2046;10,0452;0,5937;20,1;25;;;0,02152170839662;;;;;;;
;;;;;;;;;;;11;17/05/19 16:05;78:13:00;;;;;;;20,1341;9,9747;0,523200000000001;20;32;;;0,0189660734935348;;;;;;;
ROC6;10;Brouté;Témoin;3;2;4;4,5;4,5;4;3,8;0;25/06/19 10:10;00:00:00;10,1558;;10,8947;110;74;36;49,3437;39,1879;28,2932;;;-1,25289691828225;0,023359982376752;1;-0,482445819335021;23:41:29,71;31/12/99 00:52;24,8733333333333;3,30435900024783;;15-16
;;;;;;;;;;;1;25/06/19 12:36;02:26:00;;;;;;;47,3733;37,2175;26,3228;;;;;0,930357824494932;;;;;;;
;;;;;;;;;;;2;25/06/19 16:07;05:57:00;;;;;;;45,3658;35,21;24,3153;;;;;0,859404379850989;;;;;;;
;;;;;;;;;;;3;26/06/19 08:55;22:45:00;;;;;;;36,0963;25,9405;15,0458;;;;;0,531781488131424;;;;;;;
;;;;;;;;;;;4;26/06/19 12:24;26:14:00;;;;;;;34,1557;23,9999;13,1052;;;;;0,463192569239252;;;;;;;
;;;;;;;;;;;5;26/06/19 16:23;30:13:00;;;;;;;31,7331;21,5773;10,6826;;;;;0,377567754796205;;;;;;;
;;;;;;;;;;;6;27/06/19 08:55;46:45:00;;;;;;;24,0894;13,9336;3,0389;;;;;0,107407433588283;;;;;;;
;;;;;;;;;;;7;27/06/19 12:01;49:51:00;;;;;;;23,3234;13,1676;2,2729;;;;;0,0803337904514159;;;;;;;
;;;;;;;;;;;8;27/06/19 16:17;54:07:00;;;;;;;22,506;12,3502;1,4555;;;;;0,0514434563782111;;;;;;;
;;;;;;;;;;;9;28/06/19 09:04;70:54:00;;;;;;;21,305;11,1492;0,2545;;;;;0,00899509422758826;;;;;;;
ROC6;10;Brouté;Témoin;4;2;;;;;2;0;03/12/19 08:56;00:00:00;1,3384;3,4152;2,0768;150;120;30;16,6308;15,2924;13,2156;20;26;-5,44252306236283;0,0368595916795069;1;-0,855279510269312;23:57:59,32;30/12/99 14:01;14,0305555555556;14,4453004622496;;
;;;;;;;;;;;1;03/12/19 11:19;02:23:00;;;;;;;15,4655;14,1271;12,0503;20;27;;;0,911823905081873;;;;;;;
;;;;;;;;;;;2;03/12/19 18:08;09:12:00;;;;;;;12,2852;10,9468;8,87;20;30;;;0,671176488392506;;;;;;;
;;;;;;;;;;;3;04/12/19 08:53;23:57:00;;;;;;;5,3331;3,9947;1,9179;20;29;;;0,145123944429311;;;;;;;
;;;;;;;;;;;4;04/12/19 13:12;28:16:00;;;;;;;4,3929;3,0545;0,9777;20,1;28;;;0,0739807500227005;;;;;;;
